Participant	Technique	Distance	Taille	Densité	Direction	Block	Trial	Timestamp	EventType	XMousePosition	YMousePosition	XTargetPosition	YTargetPosition
P3	PointCursor	80	8	6.64	Droite	0	0	1577642667969	MouseMove	1093	466	1133.5	436.5
P3	PointCursor	80	8	6.64	Droite	0	0	1577642667983	MouseMove	1068	459	1133.5	436.5
P3	PointCursor	80	8	6.64	Droite	0	0	1577642668000	MouseMove	1063	457	1133.5	436.5
P3	PointCursor	80	8	6.64	Droite	0	0	1577642668070	MouseMove	1063	456	1133.5	436.5
P3	PointCursor	80	8	6.64	Droite	0	0	1577642668084	MouseMove	1063	455	1133.5	436.5
P3	PointCursor	80	8	6.64	Droite	0	0	1577642668106	MouseMove	1064	454	1133.5	436.5
P3	PointCursor	80	8	6.64	Droite	0	0	1577642668118	MouseMove	1065	450	1133.5	436.5
P3	PointCursor	80	8	6.64	Droite	0	0	1577642668133	MouseMove	1067	448	1133.5	436.5
P3	PointCursor	80	8	6.64	Droite	0	0	1577642668150	MouseMove	1068	446	1133.5	436.5
P3	PointCursor	80	8	6.64	Droite	0	0	1577642668167	MouseMove	1068	445	1133.5	436.5
P3	PointCursor	80	8	6.64	Droite	0	0	1577642668184	MouseMove	1068	444	1133.5	436.5
P3	PointCursor	80	8	6.64	Droite	0	0	1577642668241	MouseMove	1069	443	1133.5	436.5
P3	PointCursor	80	8	6.64	Droite	0	0	1577642668257	MouseMove	1070	443	1133.5	436.5
P3	PointCursor	80	8	6.64	Droite	0	0	1577642668269	MouseMove	1076	443	1133.5	436.5
P3	PointCursor	80	8	6.64	Droite	0	0	1577642668285	MouseMove	1077	443	1133.5	436.5
P3	PointCursor	80	8	6.64	Droite	0	0	1577642668300	MouseMove	1093	443	1133.5	436.5
P3	PointCursor	80	8	6.64	Droite	0	0	1577642668316	MouseMove	1099	443	1133.5	436.5
P3	PointCursor	80	8	6.64	Droite	0	0	1577642668333	MouseMove	1109	443	1133.5	436.5
P3	PointCursor	80	8	6.64	Droite	0	0	1577642668350	MouseMove	1113	443	1133.5	436.5
P3	PointCursor	80	8	6.64	Droite	0	0	1577642668366	MouseOver	1113	443	1133.5	436.5
P3	PointCursor	80	8	6.64	Droite	0	0	1577642668367	MouseMove	1116	443	1133.5	436.5
P3	PointCursor	80	8	6.64	Droite	0	0	1577642668444	MouseMove	1117	443	1133.5	436.5
P3	PointCursor	80	8	6.64	Droite	0	0	1577642668468	MouseMove	1119	444	1133.5	436.5
P3	PointCursor	80	8	6.64	Droite	0	0	1577642668486	MouseMove	1124	444	1133.5	436.5
P3	PointCursor	80	8	6.64	Droite	0	0	1577642668501	MouseMove	1133	445	1133.5	436.5
P3	PointCursor	80	8	6.64	Droite	0	0	1577642668519	MouseMove	1136	445	1133.5	436.5
P3	PointCursor	80	8	6.64	Droite	0	0	1577642668534	MouseMove	1141	446	1133.5	436.5
P3	PointCursor	80	8	6.64	Droite	0	0	1577642669174	MouseDown	1141	446	1133.5	436.5
P3	PointCursor	80	8	6.64	Droite	0	0	1577642669273	MouseUp	1141	446	1133.5	436.5
P3	PointCursor	80	8	6.64	Droite	0	0	1577642669273	Click	1141	446	1133.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642669273	MouseOut	1141	446	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642669273	NextTrial	1141	446	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642669410	MouseDown	1141	446	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642669453	MouseUp	1141	446	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642669453	Click	1141	446	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642669836	MouseMove	1138	447	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642669850	MouseMove	1132	447	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642669867	MouseMove	1114	447	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642669883	MouseMove	1018	444	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642669900	MouseMove	942	437	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642669917	MouseMove	775	418	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642669934	MouseMove	657	401	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642669950	MouseMove	455	374	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642669967	MouseMove	389	364	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642669983	MouseMove	270	346	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642670000	MouseMove	254	344	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642670017	MouseMove	252	344	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642670098	MouseMove	252	344	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642670120	MouseMove	251	344	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642670136	MouseMove	246	346	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642670153	MouseMove	234	349	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642670167	MouseMove	176	362	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642670184	MouseMove	163	364	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642670200	MouseMove	100	370	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642670217	MouseMove	66	373	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642670234	MouseMove	52	378	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642670251	MouseMove	52	380	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642670267	MouseMove	56	386	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642670284	MouseMove	63	390	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642670300	MouseMove	77	399	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642670317	MouseMove	86	402	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642670333	MouseMove	104	408	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642670350	MouseMove	118	413	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642670367	MouseMove	141	421	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642670384	MouseMove	155	424	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642670400	MouseMove	169	427	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642670417	MouseMove	173	428	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642670434	MouseMove	178	429	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642670450	MouseMove	178	429	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642670467	MouseMove	178	429	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642670484	MouseMove	181	429	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642670500	MouseMove	189	431	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642670517	MouseMove	198	432	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642670534	MouseMove	228	437	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642670550	MouseMove	248	440	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642670567	MouseMove	293	448	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642670584	MouseMove	309	452	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642670600	MouseOver	309	452	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642670601	MouseMove	340	456	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642670617	MouseMove	342	456	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642670706	MouseMove	343	456	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642670753	MouseMove	344	455	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642670770	MouseMove	346	454	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642670785	MouseMove	352	453	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642670802	MouseOut	352	453	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642670806	MouseMove	362	452	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642670818	MouseMove	382	449	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642670833	MouseMove	386	449	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642670850	MouseMove	389	449	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642670942	MouseMove	388	449	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642670955	MouseMove	386	449	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642670969	MouseMove	384	449	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642670986	MouseMove	383	449	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642671056	MouseMove	382	448	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642671069	MouseMove	382	447	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642671088	MouseMove	381	446	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642671102	MouseMove	379	445	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642671118	MouseMove	376	444	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642671134	MouseMove	371	441	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642671150	MouseMove	369	441	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642671173	MouseMove	368	441	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642671270	MouseMove	366	441	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642671285	MouseMove	365	441	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642671302	MouseMove	359	441	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642671320	MouseMove	356	440	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642671334	MouseOver	356	440	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642671336	MouseMove	346	438	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642671350	MouseMove	344	437	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642671493	MouseMove	343	437	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642671515	MouseMove	341	437	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642671536	MouseMove	340	437	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642671552	MouseMove	339	438	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642671617	MouseMove	338	438	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642671652	MouseMove	337	438	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642671668	MouseMove	336	438	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642671728	MouseDown	336	438	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642671827	MouseUp	336	438	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	1	1577642671827	Click	336	438	333.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642671827	MouseOut	336	438	1133.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642671827	NextTrial	336	438	1133.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642671956	MouseMove	336	438	1133.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642671969	MouseMove	339	438	1133.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642671986	MouseMove	342	438	1133.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642672003	MouseMove	349	438	1133.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642672020	MouseMove	351	438	1133.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642672034	MouseMove	354	438	1133.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642672051	MouseMove	354	438	1133.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642672180	MouseMove	355	438	1133.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642672202	MouseMove	363	438	1133.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642672223	MouseMove	370	438	1133.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642672236	MouseMove	411	438	1133.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642672255	MouseMove	430	438	1133.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642672269	MouseMove	539	442	1133.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642672284	MouseMove	610	446	1133.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642672301	MouseMove	736	454	1133.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642672318	MouseMove	822	457	1133.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642672335	MouseMove	926	459	1133.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642672351	MouseMove	940	459	1133.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642672368	MouseMove	972	458	1133.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642672384	MouseMove	975	458	1133.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642672401	MouseMove	975	458	1133.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642672452	MouseMove	976	457	1133.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642672469	MouseMove	980	456	1133.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642672485	MouseMove	1022	449	1133.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642672504	MouseMove	1055	448	1133.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642672519	MouseMove	1113	446	1133.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642672537	MouseMove	1170	446	1133.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642672551	MouseMove	1254	444	1133.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642672567	MouseMove	1311	444	1133.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642672584	MouseMove	1335	444	1133.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642672601	MouseMove	1340	444	1133.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642672787	MouseMove	1340	444	1133.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642672802	MouseMove	1339	444	1133.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642672820	MouseMove	1337	443	1133.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642672835	MouseMove	1323	440	1133.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642672853	MouseMove	1316	440	1133.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642672867	MouseMove	1273	436	1133.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642672884	MouseMove	1242	436	1133.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642672902	MouseMove	1234	436	1133.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642672923	MouseMove	1222	436	1133.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642672936	MouseMove	1206	436	1133.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642672952	MouseMove	1202	436	1133.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642672969	MouseMove	1191	437	1133.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642672987	MouseMove	1184	438	1133.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642673001	MouseMove	1179	438	1133.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642673021	MouseMove	1177	438	1133.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642673036	MouseMove	1170	438	1133.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642673051	MouseMove	1167	438	1133.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642673069	MouseMove	1163	438	1133.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642673204	MouseMove	1161	438	1133.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642673225	MouseMove	1157	438	1133.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642673236	MouseOver	1157	438	1133.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642673239	MouseMove	1153	439	1133.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642673252	MouseMove	1150	439	1133.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642673269	MouseMove	1148	440	1133.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642673285	MouseMove	1148	440	1133.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642673351	MouseMove	1146	440	1133.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642673372	MouseMove	1145	440	1133.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642673386	MouseMove	1139	440	1133.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642673404	MouseMove	1137	440	1133.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642673418	MouseMove	1132	440	1133.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642673435	MouseMove	1129	441	1133.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642673451	MouseMove	1128	441	1133.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642673541	MouseMove	1127	441	1133.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642673641	MouseDown	1127	441	1133.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642673715	MouseUp	1127	441	1133.5	436.5
P3	PointCursor	160	8	6.64	Droite	0	2	1577642673715	Click	1127	441	1133.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	3	1577642673715	MouseOut	1127	441	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	3	1577642673716	NextTrial	1127	441	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	3	1577642674126	MouseMove	1125	443	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	3	1577642674139	MouseMove	1119	444	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	3	1577642674153	MouseMove	1100	448	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	3	1577642674170	MouseMove	1066	453	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	3	1577642674187	MouseMove	949	459	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	3	1577642674202	MouseMove	889	459	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	3	1577642674218	MouseMove	751	455	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	3	1577642674235	MouseMove	680	451	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	3	1577642674252	MouseMove	563	447	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	3	1577642674269	MouseMove	506	445	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	3	1577642674285	MouseMove	432	446	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	3	1577642674302	MouseMove	419	448	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	3	1577642674318	MouseMove	412	450	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	3	1577642674335	MouseMove	409	451	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	3	1577642674352	MouseMove	405	452	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	3	1577642674369	MouseMove	402	453	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	3	1577642674385	MouseMove	392	454	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	3	1577642674402	MouseMove	378	454	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	3	1577642674418	MouseOver	378	454	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	3	1577642674419	MouseMove	347	454	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	3	1577642674438	MouseOut	347	454	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	3	1577642674439	MouseMove	281	451	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	3	1577642674473	MouseMove	242	447	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	3	1577642674484	MouseMove	121	440	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	3	1577642674501	MouseMove	82	439	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	3	1577642674518	MouseMove	58	437	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	3	1577642674534	MouseMove	58	437	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	3	1577642674586	MouseMove	58	438	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	3	1577642674644	MouseMove	59	438	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	3	1577642674665	MouseMove	61	438	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	3	1577642674687	MouseMove	64	438	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	3	1577642674703	MouseMove	71	436	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	3	1577642674720	MouseMove	79	434	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	3	1577642674735	MouseMove	106	430	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	3	1577642674752	MouseMove	117	430	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	3	1577642674768	MouseMove	141	430	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	3	1577642674786	MouseMove	155	430	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	3	1577642674802	MouseMove	173	430	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	3	1577642674819	MouseMove	186	430	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	3	1577642674835	MouseMove	195	430	333.5	436.5
P3	PointCursor	160	8	6.64	Gauche	0	3	1577642674852	MouseMove	196	430	333.5	436.5
